DATE,T_SUPPLY,T_RETURN
2021-06-23 18:00,8.8,13.7
2021-06-23 18:15,8.6,13.5
2021-06-23 18:30,8.6,13.5
2021-06-23 18:45,8.2,13
2021-06-23 19:00,8.2,13
2021-06-23 19:15,10,12.9
2021-06-23 19:30,10,12.9
2021-06-23 19:45,7.2,11.8
2021-06-23 20:00,7.2,11.7
2021-06-23 20:15,6.6,11.1
2021-06-23 20:30,6.6,11.1
2021-06-23 20:45,17.0375,15.5875
2021-06-23 21:00,17.0375,15.5875
2021-06-23 21:15,17.175,15.7
2021-06-23 21:30,17.35,16.4
2021-06-23 21:45,17.5,16.35
2021-06-23 22:00,17.4625,16.35
2021-06-23 22:15,17.4125,16.4
2021-06-23 22:30,17.4375,16.4625
2021-06-23 22:45,17.4125,16.5125
2021-06-23 23:00,17.4,16.5125
2021-06-23 23:15,17.45,16.575
2021-06-23 23:30,17.4875,16.5875
2021-06-23 23:45,17.5375,16.65
2021-06-24 0:00,17.7,16.7625
2021-06-24 0:15,17.8625,16.8375
2021-06-24 0:30,17.8625,16.8375
2021-06-24 0:45,17.95,16.9375
2021-06-24 1:00,17.95,16.9375
2021-06-24 1:15,17.9875,16.975
2021-06-24 1:30,18.075,17
2021-06-24 1:45,18.1,17.05
2021-06-24 2:00,18.2,17.125
2021-06-24 2:15,18.2,17.125
2021-06-24 2:30,18.275,17.1625
2021-06-24 2:45,18.2875,17.1625
2021-06-24 3:00,18.3875,17.2375
2021-06-24 3:15,18.3875,17.2375
2021-06-24 3:30,18.4875,17.275
2021-06-24 3:45,18.5,17.3125
2021-06-24 4:00,18.5875,17.35
2021-06-24 4:15,18.5875,17.35
2021-06-24 4:30,18.65,17.3875
2021-06-24 4:45,18.65,17.3875
2021-06-24 5:00,18.7125,17.5
2021-06-24 5:15,18.7125,17.5
2021-06-24 5:30,18.7875,17.5
2021-06-24 5:45,18.7875,17.5
2021-06-24 6:00,18.8875,17.6
2021-06-24 6:15,18.95,17.625
2021-06-24 6:30,18.95,17.65
2021-06-24 6:45,19,17.6625
2021-06-24 7:00,19.0125,17.725
2021-06-24 7:15,19.0125,17.725
2021-06-24 7:30,19.075,17.75
2021-06-24 7:45,19.075,17.75
2021-06-24 8:00,19.1375,17.85
2021-06-24 8:15,11.9,13.4
2021-06-24 8:30,13.2,14.35
2021-06-24 8:45,13.2,14.35
2021-06-24 9:00,12.15,13.3
2021-06-24 9:15,12.05,13.05
2021-06-24 9:30,11.9,12.95
2021-06-24 9:45,11.9,12.95
2021-06-24 10:00,11.65,12.7
2021-06-24 10:15,11.6,12.55
2021-06-24 10:30,11.5,12.5
2021-06-24 10:45,11.5,12.5
2021-06-24 11:00,11.5,12.55
2021-06-24 11:15,11.45,12.45
2021-06-24 11:30,11.45,12.45
2021-06-24 11:45,11.45,12.45
2021-06-24 12:00,11.4,12.45
2021-06-24 12:15,11.45,12.55
2021-06-24 12:30,11.45,12.55
2021-06-24 12:45,11.55,12.55
2021-06-24 13:00,11.45,12.55
2021-06-24 13:15,11.6,12.55
2021-06-24 13:30,11.6,12.55
2021-06-24 13:45,11.55,12.65
2021-06-24 14:00,11.55,12.65
2021-06-24 14:15,11.55,12.6
2021-06-24 14:30,11.55,12.6
2021-06-24 14:45,11.65,12.65
2021-06-24 15:00,11.65,12.65
2021-06-24 15:15,11.65,12.65
2021-06-24 15:30,11.65,12.65
2021-06-24 15:45,11.6,12.6
2021-06-24 16:00,11.6,12.6
2021-06-24 16:15,11.65,12.65
2021-06-24 16:30,11.65,12.65
2021-06-24 16:45,11.5,12.5
2021-06-24 17:00,11.5,12.5
2021-06-24 17:15,10.75,11.75
2021-06-24 17:30,10.75,11.75
2021-06-24 17:45,10.3,11.25
2021-06-24 18:00,10.3,11.25
2021-06-24 18:15,6.9,12.3
2021-06-24 18:30,6.9,12.3
2021-06-24 18:45,7.1,12.5
2021-06-24 19:00,7.1,12.4
2021-06-24 19:15,6.9,12.3
2021-06-24 19:30,6.6,11.9
2021-06-24 19:45,6.6,11.8
2021-06-24 20:00,6.5,11.3
2021-06-24 20:15,6.7,11.2
2021-06-24 20:30,6.8,10.9
2021-06-24 20:45,15.8125,15.525
2021-06-24 21:00,15.975,15.625
2021-06-24 21:15,16.425,16.0875
2021-06-24 21:30,16.575,16.225
2021-06-24 21:45,16.6625,16.275
2021-06-24 22:00,16.8,16.3625
2021-06-24 22:15,16.925,16.45
2021-06-24 22:30,16.9625,16.5125
2021-06-24 22:45,16.9875,16.5375
2021-06-24 23:00,17.1,16.5875
2021-06-24 23:15,17.1875,16.6375
2021-06-24 23:30,17.1875,16.6375
2021-06-24 23:45,17.3125,16.775
2021-06-25 0:00,17.3125,16.775
2021-06-25 0:15,17.3125,16.775
2021-06-25 0:30,17.3875,16.8
2021-06-25 0:45,17.475,16.8625
2021-06-25 1:00,17.5,16.9125
2021-06-25 1:15,17.5875,16.9625
2021-06-25 1:30,17.5875,16.9625
2021-06-25 1:45,17.675,17.0125
2021-06-25 2:00,17.7125,17.0375
2021-06-25 2:15,17.7125,17.0375
2021-06-25 2:30,17.8,17.1
2021-06-25 2:45,17.85,17.125
2021-06-25 3:00,17.875,17.1375
2021-06-25 3:15,17.9125,17.2125
2021-06-25 3:30,18,17.2375
2021-06-25 3:45,18,17.2375
2021-06-25 4:00,18.075,17.3
2021-06-25 4:15,18.1,17.3375
2021-06-25 4:30,18.1625,17.3625
2021-06-25 4:45,18.1625,17.3625
2021-06-25 5:00,18.2125,17.425
2021-06-25 5:15,18.3,17.45
2021-06-25 5:30,18.3,17.45
2021-06-25 5:45,18.325,17.5125
2021-06-25 6:00,18.3125,17.5375
2021-06-25 6:15,18.425,17.6
2021-06-25 6:30,18.425,17.6
2021-06-25 6:45,18.4,17.6375
2021-06-25 7:00,18.5125,17.6625
2021-06-25 7:15,18.5625,17.7375
2021-06-25 7:30,18.5625,17.7375
2021-06-25 7:45,18.5625,17.7375
2021-06-25 8:00,18.5875,17.7875
2021-06-25 8:15,12.9,15.2
2021-06-25 8:30,11.45,15.55
2021-06-25 8:45,11.45,15.55
2021-06-25 9:00,10.8,14.9
2021-06-25 9:15,10.75,14.75
2021-06-25 9:30,10.5,14.5
2021-06-25 9:45,10.5,14.5
2021-06-25 10:00,10.3,14.3
2021-06-25 10:15,10.2,14.15
2021-06-25 10:30,10.25,14.25
2021-06-25 10:45,10.25,14.25
2021-06-25 11:00,10.35,14.25
2021-06-25 11:15,10.3,14.25
2021-06-25 11:30,10.3,14.25
2021-06-25 11:45,10.3,14.25
2021-06-25 12:00,10.35,14.3
2021-06-25 12:15,10.35,14.3
2021-06-25 12:30,10.35,14.35
2021-06-25 12:45,10.35,14.35
2021-06-25 13:00,10.4,14.35
2021-06-25 13:15,10.5,14.45
2021-06-25 13:30,10.5,14.4
2021-06-25 13:45,10.55,14.45
2021-06-25 14:00,10.5,14.45
2021-06-25 14:15,10.5,14.45
2021-06-25 14:30,13,14.45
2021-06-25 14:45,10.55,14.55
2021-06-25 15:00,10.75,14.75
2021-06-25 15:15,10.75,14.75
2021-06-25 15:30,10.6,14.65
2021-06-25 15:45,10.65,14.65
2021-06-25 16:00,10.65,14.65
2021-06-25 16:15,10.6,14.65
2021-06-25 16:30,10.6,14.55
2021-06-25 16:45,10.55,14.45
2021-06-25 17:00,10.5,14.45
2021-06-25 17:15,10.25,14.15
2021-06-25 17:30,9.8,13.65
2021-06-25 17:45,9.55,13.35
2021-06-25 18:00,9.05,12.75
2021-06-25 18:15,9.05,12.75
2021-06-25 18:30,7.8,12.4
2021-06-25 18:45,7.7,12.3
2021-06-25 19:00,7.7,12.3
2021-06-25 19:15,7.5,12
2021-06-25 19:30,7.1,11.6
2021-06-25 19:45,7.1,11.5
2021-06-25 20:00,7.1,11.5
2021-06-25 20:15,7.1,10.9
2021-06-25 20:30,7.1,10.9
2021-06-25 20:45,7.1,10.9
2021-06-25 21:00,16.3875,14.6375
2021-06-25 21:15,16.8375,15.3875
2021-06-25 21:30,17.0625,15.8125
2021-06-25 21:45,17.1125,15.9125
2021-06-25 22:00,17.1125,15.9125
2021-06-25 22:15,17.225,16.025
2021-06-25 22:30,17.225,16.025
2021-06-25 22:45,17.3625,16.125
2021-06-25 23:00,17.3625,16.125
2021-06-25 23:15,17.45,16.2
2021-06-25 23:30,17.5,16.2375
2021-06-25 23:45,17.7375,16.425
2021-06-26 0:00,17.7375,16.425
2021-06-26 0:15,17.7375,16.425
2021-06-26 0:30,17.75,16.4
2021-06-26 0:45,17.825,16.4875
2021-06-26 1:00,17.825,16.4875
2021-06-26 1:15,17.925,16.5375
2021-06-26 1:30,17.925,16.5375
2021-06-26 1:45,18.05,16.6375
2021-06-26 2:00,18.1,16.65
2021-06-26 2:15,18.1375,16.6625
2021-06-26 2:30,18.1375,16.6625
2021-06-26 2:45,18.2375,16.7625
2021-06-26 3:00,18.25,16.7625
2021-06-26 3:15,18.3125,16.8375
2021-06-26 3:30,18.3625,16.85
2021-06-26 3:45,18.425,16.9
2021-06-26 4:00,18.4625,16.925
2021-06-26 4:15,18.4875,16.9625
2021-06-26 4:30,18.5375,16.975
2021-06-26 4:45,18.6,17.05
2021-06-26 5:00,18.6,17.05
2021-06-26 5:15,18.6625,17.075
2021-06-26 5:30,18.7,17.125
2021-06-26 5:45,18.7625,17.2
2021-06-26 6:00,18.7625,17.2
2021-06-26 6:15,18.8,17.225
2021-06-26 6:30,18.8,17.225
2021-06-26 6:45,18.8875,17.3125
2021-06-26 7:00,18.9125,17.3375
2021-06-26 7:15,18.925,17.3625
2021-06-26 7:30,18.9625,17.375
2021-06-26 7:45,19.025,17.4375
2021-06-26 8:00,19.025,17.4375
2021-06-26 8:15,11.2,13.6
2021-06-26 8:30,11.3,13.6
2021-06-26 8:45,11.3,13.6
2021-06-26 9:00,12.4,14.8
2021-06-26 9:15,11,13.3
2021-06-26 9:30,10.8,13
2021-06-26 9:45,10.8,13
2021-06-26 10:00,10.7,12.9
2021-06-26 10:15,10.6,12.8
2021-06-26 10:30,10.2,12.3
2021-06-26 10:45,10.2,12.3
2021-06-26 11:00,9.7,11.8
2021-06-26 11:15,9.7,11.7
2021-06-26 11:30,9.4,11.5
2021-06-26 11:45,9.3,11.2
2021-06-26 12:00,9,10.9
2021-06-26 12:15,9,10.9
2021-06-26 12:30,8.8,10.7
2021-06-26 12:45,8.7,10.6
2021-06-26 13:00,8.7,10.6
2021-06-26 13:15,8.7,10.6
2021-06-26 13:30,8.5,10.4
2021-06-26 13:45,8.9,10.7
2021-06-26 14:00,8.9,10.7
2021-06-26 14:15,8.9,10.7
2021-06-26 14:30,8.6,10.4
2021-06-26 14:45,8.5,10.3
2021-06-26 15:00,8.4,10.2
2021-06-26 15:15,8.4,10.2
2021-06-26 15:30,8.5,10.3
2021-06-26 15:45,8.4,10.2
2021-06-26 16:00,8.2,10
2021-06-26 16:15,8.3,10
2021-06-26 16:30,8.3,10.1
2021-06-26 16:45,8.4,9.9
2021-06-26 17:00,9.5,10.2
2021-06-26 17:15,9.5,10.2
2021-06-26 17:30,9.3,10.7
2021-06-26 17:45,9,10.7
2021-06-26 18:00,8.7,10.6
2021-06-26 18:15,8.6,10.5
2021-06-26 18:30,8.6,10.5
2021-06-26 18:45,8.7,10.6
2021-06-26 19:00,8.5,10.4
2021-06-26 19:15,8.5,10.4
2021-06-26 19:30,8.4,10.4
2021-06-26 19:45,8.4,10.3
2021-06-26 20:00,8.3,10.1
2021-06-26 20:15,8.3,10.1
2021-06-26 20:30,8.2,10.1
2021-06-26 20:45,8.2,10.1
2021-06-26 21:00,17.375,15.625
2021-06-26 21:15,17.7625,15.7875
2021-06-26 21:30,17.6875,15.725
2021-06-26 21:45,18.0125,15.9625
2021-06-26 22:00,18.1,16.025
2021-06-26 22:15,18.15,16.075
2021-06-26 22:30,18.1625,16.0875
2021-06-26 22:45,18.1875,16.1
2021-06-26 23:00,18.2125,16.15
2021-06-26 23:15,18.2625,16.175
2021-06-26 23:30,18.275,16.2375
2021-06-26 23:45,18.275,16.2375
2021-06-27 0:00,18.425,16.3625
2021-06-27 0:15,18.425,16.3625
2021-06-27 0:30,18.5,16.4
2021-06-27 0:45,18.5,16.4
2021-06-27 1:00,18.55,16.4375
2021-06-27 1:15,18.5875,16.4625
2021-06-27 1:30,18.5875,16.4625
2021-06-27 1:45,18.7,16.525
2021-06-27 2:00,18.7375,16.5375
2021-06-27 2:15,18.8125,16.6
2021-06-27 2:30,18.8125,16.6
2021-06-27 2:45,18.825,16.675
2021-06-27 3:00,18.825,16.675
2021-06-27 3:15,18.9,16.7125
2021-06-27 3:30,18.95,16.725
2021-06-27 3:45,19,16.75
2021-06-27 4:00,19,16.75
2021-06-27 4:15,19.1125,16.8375
2021-06-27 4:30,19.1125,16.8375
2021-06-27 4:45,19.1875,16.9125
2021-06-27 5:00,19.1875,16.9125
2021-06-27 5:15,19.275,16.975
2021-06-27 5:30,19.275,16.975
2021-06-27 5:45,19.3625,17.0125
2021-06-27 6:00,19.3625,17.0125
2021-06-27 6:15,19.45,17.1
2021-06-27 6:30,19.45,17.1
2021-06-27 6:45,19.475,17.1125
2021-06-27 7:00,19.525,17.125
2021-06-27 7:15,19.575,17.2125
2021-06-27 7:30,19.6125,17.25
2021-06-27 7:45,19.65,17.225
2021-06-27 8:00,19.65,17.225
2021-06-27 8:15,12,14.3
2021-06-27 8:30,12,14.3
2021-06-27 8:45,11.8,13.9
2021-06-27 9:00,11.8,13.9
2021-06-27 9:15,11,13.1
2021-06-27 9:30,10.8,12.9
2021-06-27 9:45,10.7,12.7
2021-06-27 10:00,10.7,12.7
2021-06-27 10:15,10.3,12.4
2021-06-27 10:30,10.3,12.4
2021-06-27 10:45,10,12.1
2021-06-27 11:00,10,12.1
2021-06-27 11:15,9.7,11.8
2021-06-27 11:30,9.6,11.6
2021-06-27 11:45,9.6,11.7
2021-06-27 12:00,9.6,11.6
2021-06-27 12:15,9.6,11.6
2021-06-27 12:30,9.4,11.4
2021-06-27 12:45,9.4,11.4
2021-06-27 13:00,9.4,11.4
2021-06-27 13:15,9.3,11.3
2021-06-27 13:30,9.3,11.3
2021-06-27 13:45,9.2,11.1
2021-06-27 14:00,9.2,11.2
2021-06-27 14:15,9.2,11.1
2021-06-27 14:30,9.1,11.1
2021-06-27 14:45,9.2,11.2
2021-06-27 15:00,9.1,11
2021-06-27 15:15,9.1,11
2021-06-27 15:30,9.1,11.1
2021-06-27 15:45,9,10.9
2021-06-27 16:00,9.1,11.1
2021-06-27 16:15,9.1,11.1
2021-06-27 16:30,9,11
2021-06-27 16:45,9.1,11.1
2021-06-27 17:00,9.1,11.1
2021-06-27 17:15,8.9,10.9
2021-06-27 17:30,8.9,10.9
2021-06-27 17:45,9,11
2021-06-27 18:00,8.9,11
2021-06-27 18:15,8.9,11
2021-06-27 18:30,8.8,10.8
2021-06-27 18:45,8.9,10.9
2021-06-27 19:00,8.7,10.6
2021-06-27 19:15,8.7,10.7
2021-06-27 19:30,8.7,10.7
2021-06-27 19:45,8.5,10.5
2021-06-27 20:00,8.5,10.6
2021-06-27 20:15,8.3,10.3
2021-06-27 20:30,8.3,10.3
2021-06-27 20:45,8.4,10.3
2021-06-27 21:00,17.1875,16.6875
2021-06-27 21:15,17.2875,17
2021-06-27 21:30,17.5125,17.375
2021-06-27 21:45,17.5125,17.375
2021-06-27 22:00,17.6125,17.45
2021-06-27 22:15,17.6,17.475
2021-06-27 22:30,17.625,17.5
2021-06-27 22:45,17.725,17.525
2021-06-27 23:00,17.775,17.525
2021-06-27 23:15,17.775,17.525
2021-06-27 23:30,17.8625,17.6
2021-06-27 23:45,17.8625,17.6
2021-06-28 0:00,18.025,17.7125
2021-06-28 0:15,18.025,17.7125
2021-06-28 0:30,18.025,17.7125
2021-06-28 0:45,18.025,17.7125
2021-06-28 1:00,18.0875,17.7
2021-06-28 1:15,18.15,17.7375
2021-06-28 1:30,18.2125,17.7625
2021-06-28 1:45,18.2125,17.7625
2021-06-28 2:00,18.25,17.7875
2021-06-28 2:15,18.3125,17.7875
2021-06-28 2:30,18.3625,17.8375
2021-06-28 2:45,18.3875,17.875
2021-06-28 3:00,18.4375,17.8625
2021-06-28 3:15,18.4375,17.875
2021-06-28 3:30,18.4875,17.925
2021-06-28 3:45,18.525,17.9375
2021-06-28 4:00,18.55,17.975
2021-06-28 4:15,18.5875,18.0125
2021-06-28 4:30,18.625,18.0375
2021-06-28 4:45,18.625,18.0375
2021-06-28 5:00,18.6875,18.075
2021-06-28 5:15,18.6875,18.075
2021-06-28 5:30,18.7375,18.075
2021-06-28 5:45,18.7375,18.075
2021-06-28 6:00,18.825,18.1125
2021-06-28 6:15,18.825,18.1125
2021-06-28 6:30,18.9,18.1875
2021-06-28 6:45,18.95,18.2125
2021-06-28 7:00,19,18.2375
2021-06-28 7:15,19,18.225
2021-06-28 7:30,19,18.225
2021-06-28 7:45,16.7125,15.95
2021-06-28 8:00,16.7125,15.95
2021-06-28 8:15,14.05,15.2
2021-06-28 8:30,12.8,13.85
2021-06-28 8:45,12.8,13.85
2021-06-28 9:00,12.65,13.55
2021-06-28 9:15,12.3,13.15
2021-06-28 9:30,12.1,12.9
2021-06-28 9:45,12.1,12.9
2021-06-28 10:00,12,12.8
2021-06-28 10:15,11.9,12.6
2021-06-28 10:30,12.1,12.8
2021-06-28 10:45,12.1,12.8
2021-06-28 11:00,12.1,12.8
2021-06-28 11:15,12.1,12.8
2021-06-28 11:30,12.1,12.8
2021-06-28 11:45,12.1,12.8
2021-06-28 12:00,12.15,12.85
2021-06-28 12:15,12.3,12.95
2021-06-28 12:30,12.3,13.05
2021-06-28 12:45,12.35,13.1
2021-06-28 13:00,12.35,13.1
2021-06-28 13:15,12.7,13.25
2021-06-28 13:30,12.7,13.25
2021-06-28 13:45,12.8,13.45
2021-06-28 14:00,12.8,13.45
2021-06-28 14:15,12.85,13.55
2021-06-28 14:30,12.85,13.55
2021-06-28 14:45,13.15,13.65
2021-06-28 15:00,13.25,13.75
2021-06-28 15:15,13.15,13.85
2021-06-28 15:30,14.1,14
2021-06-28 15:45,13.5,14.15
2021-06-28 16:00,13.5,14.15
2021-06-28 16:15,13.55,14.25
2021-06-28 16:30,13.6,14.25
2021-06-28 16:45,13.55,14.25
2021-06-28 17:00,13.55,14.25
2021-06-28 17:15,13.35,14
2021-06-28 17:30,13.35,14
2021-06-28 17:45,12.8,13.35
2021-06-28 18:00,12.8,13.35
2021-06-28 18:15,12.15,12.85
2021-06-28 18:30,11.95,12.65
2021-06-28 18:45,9.1,13.9
2021-06-28 19:00,9.1,13.9
2021-06-28 19:15,9,13.7
2021-06-28 19:30,8.7,13.4
2021-06-28 19:45,8.6,13.3
2021-06-28 20:00,8.6,13.3
2021-06-28 20:15,8.4,13
2021-06-28 20:30,8.3,12.8
2021-06-28 20:45,16.7125,16.0875
2021-06-28 21:00,16.7375,16.2125
2021-06-28 21:15,16.65,16.45
2021-06-28 21:30,16.875,16.8
2021-06-28 21:45,16.875,16.8
2021-06-28 22:00,17.0625,17.05
2021-06-28 22:15,17.1875,17.1375
2021-06-28 22:30,17.1875,17.1375
2021-06-28 22:45,17.1875,17.1375
2021-06-28 23:00,17.1625,17.1125
2021-06-28 23:15,17.275,17.175
2021-06-28 23:30,17.2875,17.225
2021-06-28 23:45,17.2875,17.225
2021-06-29 0:00,17.425,17.2625
2021-06-29 0:15,17.5875,17.375
2021-06-29 0:30,17.5875,17.375
2021-06-29 0:45,17.5875,17.375
2021-06-29 1:00,17.6875,17.45
2021-06-29 1:15,17.6875,17.45
2021-06-29 1:30,17.8125,17.5125
2021-06-29 1:45,17.875,17.55
2021-06-29 2:00,17.95,17.575
2021-06-29 2:15,17.95,17.575
2021-06-29 2:30,18.025,17.6125
2021-06-29 2:45,18.1,17.6875
2021-06-29 3:00,18.1,17.6875
2021-06-29 3:15,18.15,17.7
2021-06-29 3:30,18.1625,17.75
2021-06-29 3:45,18.25,17.8
2021-06-29 4:00,18.3375,17.8625
2021-06-29 4:15,18.3375,17.8625
2021-06-29 4:30,18.4,17.8875
2021-06-29 4:45,18.4,17.9375
2021-06-29 5:00,18.4625,17.9625
2021-06-29 5:15,18.5125,18.025
2021-06-29 5:30,18.5375,18
2021-06-29 5:45,18.5375,18
2021-06-29 6:00,18.6,18.1125
2021-06-29 6:15,18.675,18.1375
2021-06-29 6:30,18.6875,18.175
2021-06-29 6:45,18.7125,18.1625
2021-06-29 7:00,18.825,18.2375
2021-06-29 7:15,18.825,18.2375
2021-06-29 7:30,18.825,18.2875
2021-06-29 7:45,18.8875,18.3125
2021-06-29 8:00,11.85,16
2021-06-29 8:15,11.85,16
2021-06-29 8:30,12.05,16.25
2021-06-29 8:45,11.7,15.8
2021-06-29 9:00,12.9,14.6
2021-06-29 9:15,12.9,14.6
2021-06-29 9:30,14.4,14.475
2021-06-29 9:45,14.4,14.475
2021-06-29 10:00,12.325,14.925
2021-06-29 10:15,12.325,14.925
2021-06-29 10:30,11.775,14.225
2021-06-29 10:45,11.775,14.225
2021-06-29 11:00,10.375,12.775
2021-06-29 11:15,10.375,12.775
2021-06-29 11:30,9.9,12.225
2021-06-29 11:45,9.5,11.75
2021-06-29 12:00,9.175,11.4
2021-06-29 12:15,9.175,11.4
2021-06-29 12:30,8.675,10.775
2021-06-29 12:45,8.675,10.775
2021-06-29 13:00,7.433333333,11.2
2021-06-29 13:15,7.433333333,11.2
2021-06-29 13:30,7.566666667,11.16666667
2021-06-29 13:45,7.566666667,11.16666667
2021-06-29 14:00,7.966666667,11.66666667
2021-06-29 14:15,7.966666667,11.66666667
2021-06-29 14:30,7.766666667,11.46666667
2021-06-29 14:45,8.1,12
2021-06-29 15:00,8,11.93333333
2021-06-29 15:15,8,11.93333333
2021-06-29 15:30,8.033333333,11.96666667
2021-06-29 15:45,7.933333333,11.86666667
2021-06-29 16:00,7.933333333,11.86666667
2021-06-29 16:15,7.933333333,11.86666667
2021-06-29 16:30,7.633333333,11.53333333
2021-06-29 16:45,7.6,11.5
2021-06-29 17:00,7.6,11.46666667
2021-06-29 17:15,7.75,10.95
2021-06-29 17:30,7.75,10.95
2021-06-29 17:45,7.85,10.95
2021-06-29 18:00,7.6,11.5
2021-06-29 18:15,7.7,11.8
2021-06-29 18:30,7.7,11.8
2021-06-29 18:45,7.8,12.1
2021-06-29 19:00,7.9,12.5
2021-06-29 19:15,7.4,12
2021-06-29 19:30,7.4,12
2021-06-29 19:45,7.4,11.9
2021-06-29 20:00,7.4,11.9
2021-06-29 20:15,7.2,11.7
2021-06-29 20:30,7.2,11.7
2021-06-29 20:45,14.2,14.575
2021-06-29 21:00,14.2,14.575
2021-06-29 21:15,14.925,15.7625
2021-06-29 21:30,14.925,15.7625
2021-06-29 21:45,15.0875,16.025
2021-06-29 22:00,15.1875,16.1625
2021-06-29 22:15,15.2875,16.275
2021-06-29 22:30,15.2875,16.275
2021-06-29 22:45,15.35,16.3625
2021-06-29 23:00,15.35,16.3625
2021-06-29 23:15,15.55,16.4875
2021-06-29 23:30,15.625,16.525
2021-06-29 23:45,15.7125,16.6
2021-06-30 0:00,15.7125,16.6
2021-06-30 0:15,15.9,16.8
2021-06-30 0:30,15.9,16.8
2021-06-30 0:45,15.975,16.8625
2021-06-30 1:00,15.975,16.8625
2021-06-30 1:15,16.125,17.025
2021-06-30 1:30,16.2,17.1125
2021-06-30 1:45,16.2,17.1375
2021-06-30 2:00,16.2,17.1375
2021-06-30 2:15,16.325,17.3
2021-06-30 2:30,16.4125,17.3625
2021-06-30 2:45,16.4375,17.3875
2021-06-30 3:00,16.4375,17.3875
2021-06-30 3:15,16.55,17.5125
2021-06-30 3:30,16.625,17.575
2021-06-30 3:45,16.65,17.5875
2021-06-30 4:00,16.65,17.5875
2021-06-30 4:15,16.775,17.7
2021-06-30 4:30,16.8125,17.7875
2021-06-30 4:45,16.9125,17.8625
2021-06-30 5:00,16.9125,17.8625
2021-06-30 5:15,16.9125,17.8625
2021-06-30 5:30,17.0125,17.9625
2021-06-30 5:45,17.0125,17.9625
2021-06-30 6:00,17.0875,18.0375
2021-06-30 6:15,17.0875,18.0375
2021-06-30 6:30,17.1875,18.175
2021-06-30 6:45,17.1875,18.175
2021-06-30 7:00,17.2625,18.2625
2021-06-30 7:15,17.2625,18.2625
2021-06-30 7:30,17.3875,18.3625
2021-06-30 7:45,17.3875,18.3625
2021-06-30 8:00,13,13.06666667
2021-06-30 8:15,13,13.06666667
2021-06-30 8:30,9.633333333,11.93333333
2021-06-30 8:45,9.6,11.525
2021-06-30 9:00,11.2,13.56666667
2021-06-30 9:15,10.73333333,13.06666667
2021-06-30 9:30,9.533333333,11.66666667
2021-06-30 9:45,9.166666667,11.2
2021-06-30 10:00,6.9,11.35
2021-06-30 10:15,6.65,11.35
2021-06-30 10:30,7.3,12.1
2021-06-30 10:45,7.3,12.1
2021-06-30 11:00,7.3,11.95
2021-06-30 11:15,7.3,11.95
2021-06-30 11:30,7.55,12.25
2021-06-30 11:45,7.45,12.15
2021-06-30 12:00,7.7,12.65
2021-06-30 12:15,7.7,12.65
2021-06-30 12:30,7.8,12.8
2021-06-30 12:45,7.85,12.75
2021-06-30 13:00,7.8,12.65
2021-06-30 13:15,8,12.95
2021-06-30 13:30,7.9,12.8
2021-06-30 13:45,8.05,13.05
2021-06-30 14:00,8.15,13.1
2021-06-30 14:15,8.2,13.15
2021-06-30 14:30,8.15,13.15
2021-06-30 14:45,8.2,13.25
2021-06-30 15:00,8.15,13.2
2021-06-30 15:15,8.35,13.35
2021-06-30 15:30,8.3,13.35
2021-06-30 15:45,8.25,13.35
2021-06-30 16:00,8.25,13.35
2021-06-30 16:15,8.25,13.35
2021-06-30 16:30,8.25,13.25
2021-06-30 16:45,8.25,13.25
2021-06-30 17:00,8.2,13.25
2021-06-30 17:15,8.2,13.25
2021-06-30 17:30,6.95,11.7
2021-06-30 17:45,6.55,11.05
2021-06-30 18:00,6.4,10.8
2021-06-30 18:15,6.4,10.8
2021-06-30 18:30,7.4,11.2
2021-06-30 18:45,7.4,11.2
2021-06-30 19:00,7.7,11.8
2021-06-30 19:15,7.7,11.8
2021-06-30 19:30,7.4,11.9
2021-06-30 19:45,7.3,11.7
2021-06-30 20:00,7.4,11.9
2021-06-30 20:15,7.4,11.9
2021-06-30 20:30,7.3,11.8
2021-06-30 20:45,14.85,15.4
2021-06-30 21:00,14.85,15.4
2021-06-30 21:15,15.175,16.475
2021-06-30 21:30,15.175,16.475
2021-06-30 21:45,15.375,16.7875
2021-06-30 22:00,15.3875,16.8125
2021-06-30 22:15,15.5,16.925
2021-06-30 22:30,15.5125,16.95
2021-06-30 22:45,15.65,17.075
2021-06-30 23:00,15.7875,17.1
2021-06-30 23:15,15.875,17.1625
2021-06-30 23:30,16.0125,17.2125
2021-06-30 23:45,16.075,17.2625
2021-07-01 0:00,16.075,17.2625
