total_rt,operation,air_temp,T_return,T_supply,date
0.0,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",19.0,15.019999999999996,15.029999999999996,2021-06-01 00:15:00
0.0,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",19.1,15.049999999999994,15.059999999999993,2021-06-01 00:30:00
0.0,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",19.2,15.079999999999995,15.089999999999995,2021-06-01 00:45:00
0.0,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",19.3,15.109999999999996,15.119999999999996,2021-06-01 01:00:00
0.0,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",19.4,15.139999999999997,15.149999999999997,2021-06-01 01:15:00
0.0,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",19.4,15.169999999999998,15.179999999999998,2021-06-01 01:30:00
0.0,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",19.1,15.2,15.209999999999999,2021-06-01 01:45:00
0.0,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",19.3,15.23,15.24,2021-06-01 02:00:00
0.0,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",19.2,15.26,15.27,2021-06-01 02:15:00
0.0,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",19.2,15.29,15.299999999999999,2021-06-01 02:30:00
0.0,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",18.6,15.32,15.33,2021-06-01 02:45:00
0.0,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",18.0,15.350000000000001,15.360000000000001,2021-06-01 03:00:00
0.0,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",18.2,15.380000000000003,15.390000000000002,2021-06-01 03:15:00
0.0,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",18.5,15.410000000000004,15.420000000000003,2021-06-01 03:30:00
0.0,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",18.4,15.440000000000005,15.450000000000005,2021-06-01 03:45:00
0.0,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",18.2,15.470000000000006,15.480000000000006,2021-06-01 04:00:00
0.0,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",18.0,15.500000000000004,15.510000000000003,2021-06-01 04:15:00
0.0,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",17.8,15.530000000000003,15.540000000000003,2021-06-01 04:30:00
0.0,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",17.5,15.560000000000004,15.570000000000004,2021-06-01 04:45:00
0.0,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",17.3,15.590000000000005,15.600000000000005,2021-06-01 05:00:00
0.0,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",17.2,15.620000000000006,15.630000000000006,2021-06-01 05:15:00
0.0,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",17.7,15.649999999999993,15.659999999999993,2021-06-01 05:30:00
0.0,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",18.0,15.679999999999994,15.689999999999994,2021-06-01 05:45:00
0.0,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",17.3,15.709999999999996,15.719999999999995,2021-06-01 06:00:00
0.0,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",16.8,15.739999999999997,15.749999999999996,2021-06-01 06:15:00
0.0,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",16.6,15.769999999999996,15.779999999999996,2021-06-01 06:30:00
0.0,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",16.7,15.799999999999994,15.809999999999993,2021-06-01 06:45:00
0.0,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",16.8,15.829999999999995,15.839999999999995,2021-06-01 07:00:00
0.0,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",16.7,15.859999999999996,15.869999999999996,2021-06-01 07:15:00
0.0,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",16.7,15.889999999999997,15.899999999999997,2021-06-01 07:30:00
0.0,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",16.4,15.919999999999998,15.929999999999998,2021-06-01 07:45:00
0.0,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",16.5,15.95,15.959999999999999,2021-06-01 08:00:00
299.16,"[0.0, 1.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0]",16.5,15.653318153266328,9.113318153266329,2021-06-01 08:15:00
628.16,"[0.0, 1.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0]",16.5,14.061782707890803,7.521782707890803,2021-06-01 08:30:00
628.16,"[0.0, 1.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0]",17.2,12.471704035874438,7.0,2021-06-01 08:45:00
688.95,"[0.0, 1.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0]",18.1,11.958831150136751,7.0,2021-06-01 09:00:00
688.95,"[0.0, 1.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0]",18.8,11.958831150136751,7.0,2021-06-01 09:15:00
627.9,"[0.0, 1.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0]",18.6,11.941681095545412,7.0,2021-06-01 09:30:00
627.9,"[0.0, 1.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0]",18.8,11.941681095545412,7.0,2021-06-01 09:45:00
494.29,"[0.0, 1.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0]",19.1,11.879565646594276,7.0,2021-06-01 10:00:00
494.29,"[0.0, 1.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0]",20.3,11.879565646594276,7.0,2021-06-01 10:15:00
160.2,"[0.0, 1.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0]",20.3,11.342911358091625,7.0,2021-06-01 10:30:00
160.2,"[0.0, 1.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0]",20.8,11.342911358091625,7.0,2021-06-01 10:45:00
367.17,"[0.0, 1.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0]",21.0,11.781481963797368,7.0,2021-06-01 11:00:00
367.17,"[0.0, 1.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0]",21.3,11.781481963797368,7.0,2021-06-01 11:15:00
335.89,"[0.0, 1.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0]",21.2,11.747032221594118,7.0,2021-06-01 11:30:00
335.89,"[0.0, 1.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0]",20.7,11.747032221594118,7.0,2021-06-01 11:45:00
323.39,"[0.0, 1.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0]",20.8,11.731382589612291,7.0,2021-06-01 12:00:00
323.39,"[0.0, 1.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0]",20.5,11.731382589612291,7.0,2021-06-01 12:15:00
340.23,"[0.0, 1.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0]",21.0,11.751886001676448,7.0,2021-06-01 12:30:00
340.23,"[0.0, 1.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0]",21.2,11.751886001676448,7.0,2021-06-01 12:45:00
342.29,"[0.0, 1.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0]",21.8,11.754376215615448,7.0,2021-06-01 13:00:00
352.66,"[0.0, 1.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0]",21.7,11.766184619543182,7.0,2021-06-01 13:15:00
369.28,"[0.0, 1.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0]",21.5,11.783678756476684,7.0,2021-06-01 13:30:00
369.28,"[0.0, 1.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0]",21.4,11.783678756476684,7.0,2021-06-01 13:45:00
198.02,"[0.0, 1.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0]",21.6,11.482462095496718,7.0,2021-06-01 14:00:00
198.02,"[0.0, 1.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0]",21.5,11.482462095496718,7.0,2021-06-01 14:15:00
407.87,"[0.0, 1.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0]",21.5,11.819094883611013,7.0,2021-06-01 14:30:00
407.87,"[0.0, 1.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0]",21.5,11.819094883611013,7.0,2021-06-01 14:45:00
402.99,"[0.0, 1.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0]",21.6,11.814814814814815,7.0,2021-06-01 15:00:00
402.65,"[0.0, 1.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0]",21.6,11.814637646496053,7.0,2021-06-01 15:15:00
402.65,"[0.0, 1.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0]",21.9,11.814637646496053,7.0,2021-06-01 15:30:00
402.65,"[0.0, 1.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0]",21.2,11.814637646496053,7.0,2021-06-01 15:45:00
382.4,"[0.0, 1.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0]",20.8,11.796261447748085,7.0,2021-06-01 16:00:00
377.88,"[0.0, 1.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0]",20.5,11.792163327415674,7.0,2021-06-01 16:15:00
362.65,"[0.0, 1.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0]",20.7,11.776870389884087,7.0,2021-06-01 16:30:00
362.65,"[0.0, 1.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0]",20.5,11.776870389884087,7.0,2021-06-01 16:45:00
362.65,"[0.0, 1.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0]",20.6,11.776870389884087,7.0,2021-06-01 17:00:00
341.53,"[0.0, 1.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0]",20.6,11.753584853125435,7.0,2021-06-01 17:15:00
316.96,"[0.0, 1.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0]",20.6,11.722950819672134,7.0,2021-06-01 17:30:00
316.96,"[0.0, 1.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0]",20.8,11.722950819672134,7.0,2021-06-01 17:45:00
324.31,"[0.0, 1.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0]",21.2,11.732710825795156,7.0,2021-06-01 18:00:00
314.13,"[0.0, 1.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0]",21.1,11.71909268439237,7.0,2021-06-01 18:15:00
263.89,"[0.0, 1.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0]",21.0,11.63959212376934,7.0,2021-06-01 18:30:00
263.89,"[0.0, 1.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0]",21.1,11.63959212376934,7.0,2021-06-01 18:45:00
173.89,"[0.0, 1.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0]",21.1,11.39929149797571,7.0,2021-06-01 19:00:00
184.78,"[0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",20.9,11.438971648246039,7.0,2021-06-01 19:15:00
183.74,"[0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",20.2,18.883026656658153,11.85115799417626,2021-06-01 19:30:00
183.74,"[0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",19.8,16.285538387252533,16.295538387252535,2021-06-01 19:45:00
183.74,"[0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",19.9,15.750019314340896,15.770019314340896,2021-06-01 20:00:00
195.88,"[0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",20.1,15.191676947681058,15.211676947681058,2021-06-01 20:15:00
0.0,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",20.1,15.23,15.25,2021-06-01 20:30:00
0.0,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",20.3,15.269999999999996,15.289999999999996,2021-06-01 20:45:00
0.0,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",20.4,15.310000000000004,15.330000000000004,2021-06-01 21:00:00
0.0,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",20.3,15.350000000000001,15.370000000000001,2021-06-01 21:15:00
0.0,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",20.3,15.389999999999997,15.409999999999997,2021-06-01 21:30:00
0.0,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",20.3,15.429999999999994,15.449999999999994,2021-06-01 21:45:00
0.0,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",20.3,15.470000000000006,15.490000000000006,2021-06-01 22:00:00
0.0,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",20.2,15.51,15.53,2021-06-01 22:15:00
0.0,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",20.1,15.549999999999994,15.569999999999993,2021-06-01 22:30:00
0.0,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",20.1,15.590000000000005,15.610000000000005,2021-06-01 22:45:00
0.0,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",20.1,15.630000000000003,15.650000000000002,2021-06-01 23:00:00
0.0,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",20.0,15.669999999999998,15.689999999999998,2021-06-01 23:15:00
0.0,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",20.0,15.709999999999996,15.729999999999995,2021-06-01 23:30:00
0.0,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",19.8,15.750000000000004,15.770000000000003,2021-06-01 23:45:00
0.0,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",19.8,15.79,15.799999999999999,2021-06-02 00:00:00
0.0,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",18.6,15.82,15.83,2021-06-02 00:15:00
0.0,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",18.4,15.850000000000001,15.860000000000001,2021-06-02 00:30:00
0.0,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",18.5,15.880000000000003,15.890000000000002,2021-06-02 00:45:00
0.0,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",18.4,15.910000000000004,15.920000000000003,2021-06-02 01:00:00
0.0,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",18.4,15.940000000000005,15.950000000000005,2021-06-02 01:15:00
0.0,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",18.5,15.970000000000006,15.980000000000006,2021-06-02 01:30:00
0.0,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",18.6,16.000000000000004,16.010000000000005,2021-06-02 01:45:00
0.0,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",18.6,16.030000000000005,16.040000000000006,2021-06-02 02:00:00
0.0,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",18.6,16.060000000000006,16.070000000000007,2021-06-02 02:15:00
0.0,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",18.6,16.089999999999993,16.099999999999994,2021-06-02 02:30:00
0.0,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",18.6,16.120000000000008,16.13000000000001,2021-06-02 02:45:00
0.0,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",18.6,16.149999999999995,16.159999999999997,2021-06-02 03:00:00
0.0,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",18.4,16.18000000000001,16.190000000000012,2021-06-02 03:15:00
0.0,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",18.3,16.209999999999997,16.22,2021-06-02 03:30:00
0.0,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",18.3,16.24,16.25,2021-06-02 03:45:00
0.0,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",18.3,16.27,16.28,2021-06-02 04:00:00
0.0,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",18.3,16.299999999999997,16.31,2021-06-02 04:15:00
0.0,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",18.1,16.33,16.34,2021-06-02 04:30:00
0.0,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",18.0,16.36,16.37,2021-06-02 04:45:00
0.0,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",17.9,16.39,16.400000000000002,2021-06-02 05:00:00
0.0,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",17.8,16.42,16.430000000000003,2021-06-02 05:15:00
0.0,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",17.8,16.450000000000003,16.460000000000004,2021-06-02 05:30:00
0.0,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",17.8,16.48,16.490000000000002,2021-06-02 05:45:00
0.0,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",17.9,16.51,16.520000000000003,2021-06-02 06:00:00
0.0,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",18.2,16.540000000000003,16.550000000000004,2021-06-02 06:15:00
0.0,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",18.2,16.57,16.580000000000002,2021-06-02 06:30:00
0.0,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",18.9,16.6,16.610000000000003,2021-06-02 06:45:00
0.0,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",19.5,16.630000000000003,16.640000000000004,2021-06-02 07:00:00
0.0,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",20.2,16.660000000000004,16.670000000000005,2021-06-02 07:15:00
0.0,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",20.7,16.690000000000005,16.700000000000006,2021-06-02 07:30:00
0.0,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",21.0,16.720000000000006,16.730000000000008,2021-06-02 07:45:00
0.0,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",20.3,16.750000000000004,16.760000000000005,2021-06-02 08:00:00
0.0,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",20.4,16.780000000000005,16.790000000000006,2021-06-02 08:15:00
523.28,"[1.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0]",20.9,15.377215829357285,8.837215829357286,2021-06-02 08:30:00
634.86,"[1.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0]",22.1,13.793700358199658,7.253700358199658,2021-06-02 08:45:00
634.86,"[1.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0]",22.2,12.193856097181127,7.0,2021-06-02 09:00:00
594.94,"[1.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0]",22.4,11.928843605036448,7.0,2021-06-02 09:15:00
545.83,"[1.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0]",23.1,11.906868033081626,7.0,2021-06-02 09:30:00
555.12,"[1.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0]",23.4,11.91142376780816,7.0,2021-06-02 09:45:00
555.12,"[1.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0]",23.6,11.91142376780816,7.0,2021-06-02 10:00:00
555.12,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",24.1,11.91142376780816,11.91142376780816,2021-06-02 10:15:00
0.0,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",24.6,11.919999999999996,11.919999999999996,2021-06-02 10:30:00
0.0,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",24.7,11.930000000000003,11.930000000000003,2021-06-02 10:45:00
0.0,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",25.1,11.94,11.94,2021-06-02 11:00:00
0.0,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",25.7,11.949999999999998,11.949999999999998,2021-06-02 11:15:00
0.0,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",25.9,11.960000000000004,11.960000000000004,2021-06-02 11:30:00
713.65,"[1.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0]",26.2,16.92507097133315,10.375070971333148,2021-06-02 11:45:00
713.65,"[1.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0]",26.0,15.344931811856387,8.794931811856387,2021-06-02 12:00:00
713.65,"[1.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0]",26.3,13.755279710548287,7.205279710548287,2021-06-02 12:15:00
737.78,"[1.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0]",27.4,12.179488785613257,7.0,2021-06-02 12:30:00
750.29,"[1.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0]",27.4,11.97183378620187,7.0,2021-06-02 12:45:00
750.29,"[1.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0]",27.7,11.97183378620187,7.0,2021-06-02 13:00:00
750.29,"[1.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0]",27.3,11.97183378620187,7.0,2021-06-02 13:15:00
732.77,"[1.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0]",27.3,11.968741524274481,7.0,2021-06-02 13:30:00
723.63,"[1.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0]",27.7,11.966982427237781,7.0,2021-06-02 13:45:00
259.98,"[1.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0]",27.4,11.632282202030998,7.0,2021-06-02 14:00:00
259.98,"[1.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0]",27.0,11.632282202030998,7.0,2021-06-02 14:15:00
607.2,"[1.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0]",26.8,11.933848029256401,7.0,2021-06-02 14:30:00
582.6,"[1.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0]",26.5,11.923759614571889,7.0,2021-06-02 14:45:00
618.95,"[1.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0]",26.2,11.938317906160227,7.0,2021-06-02 15:00:00
618.95,"[1.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0]",26.0,11.938317906160227,7.0,2021-06-02 15:15:00
610.71,"[1.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0]",25.8,11.935105867140779,7.0,2021-06-02 15:30:00
610.71,"[1.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0]",25.7,11.935105867140779,7.0,2021-06-02 15:45:00
560.57,"[1.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0]",25.7,11.91374474053296,7.0,2021-06-02 16:00:00
560.57,"[1.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0]",25.5,11.91374474053296,7.0,2021-06-02 16:15:00
590.09,"[1.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0]",25.3,11.9268659208549,7.0,2021-06-02 16:30:00
590.09,"[1.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0]",25.3,11.9268659208549,7.0,2021-06-02 16:45:00
565.65,"[1.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0]",25.3,11.916210343328986,7.0,2021-06-02 17:00:00
565.65,"[1.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0]",25.0,11.916210343328986,7.0,2021-06-02 17:15:00
587.95,"[1.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0]",24.5,11.926028315322107,7.0,2021-06-02 17:30:00
587.95,"[1.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0]",24.5,11.926028315322107,7.0,2021-06-02 17:45:00
597.82,"[1.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0]",23.5,11.9300618556701,7.0,2021-06-02 18:00:00
597.82,"[1.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0]",22.9,11.9300618556701,7.0,2021-06-02 18:15:00
520.56,"[1.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0]",22.3,11.893945092139901,7.0,2021-06-02 18:30:00
520.56,"[1.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0]",21.7,11.893945092139901,7.0,2021-06-02 18:45:00
452.63,"[1.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0]",21.5,11.853098863392665,7.0,2021-06-02 19:00:00
143.55,"[1.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0]",21.0,11.262251262251263,7.0,2021-06-02 19:15:00
143.55,"[1.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0]",20.7,17.40376413227533,7.0,2021-06-02 19:30:00
175.08,"[1.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0]",20.4,11.404324867990946,11.414324867990945,2021-06-02 19:45:00
170.78,"[1.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0]",20.5,15.808289676425272,15.828289676425271,2021-06-02 20:00:00
170.78,"[1.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0]",20.6,15.34680790960452,15.36680790960452,2021-06-02 20:15:00
481.65,"[1.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0]",20.6,15.1963186646434,15.2163186646434,2021-06-02 20:30:00
481.65,"[1.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0]",20.7,15.678885179564997,15.698885179564996,2021-06-02 20:45:00
0.0,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",20.7,15.720000000000006,15.740000000000006,2021-06-02 21:00:00
0.0,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",20.6,15.76,15.78,2021-06-02 21:15:00
0.0,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",20.6,15.799999999999994,15.819999999999993,2021-06-02 21:30:00
